college,curr_text,last2years,last3to5years,count,totalcases,date,serving,deglvl,group,empstatus
Mountain Empire,Emergency Medical Services,1,0,27,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Mountain Empire,Medical Office Clerk,1,0,52,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,CSC,Recent Graduate,"Recent Employment, Not in Health"
Mountain Empire,Nursing,0,1,19,3,4/6/2020,Dickenson; Lee; Norton; Scott; Wise,AAS,Recent Graduate,"Recent Employment, Not in Health"
New River,Human Services,0,1,13,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"Recent Employment, Not in Health"
New River,Practical Nursing,0,1,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Medical Office Clerk,0,1,16,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"Recent Employment, Not in Health"
New River,Nursing,0,1,38,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
New River,Human Services,1,0,33,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"Recent Employment, Not in Health"
New River,Health Sciences,0,1,20,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"Recent Employment, Not in Health"
New River,Nursing,1,0,40,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"Recent Employment, Not in Health"
New River,Human Services,0,1,13,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
New River,Medical Office Clerk,0,1,26,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
New River,Health Information Technology,0,1,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Health Sciences,0,1,13,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
New River,Human Services,0,1,30,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Human Services,0,1,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"Recent Employment, Not in Health"
New River,Practical Nursing,1,0,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"No Recent Employment, Never in Health"
New River,Human Services,0,1,29,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
New River,Nursing,0,1,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Practical Nursing,1,0,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Human Services,0,1,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Nursing,1,0,19,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
New River,Human Services,1,0,18,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"No Recent Employment, Never in Health"
New River,Nursing,1,0,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Medical Office Clerk,0,1,13,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Human Services,1,0,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Human Services,1,0,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
New River,Health Information Technology,0,1,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CSC,Recent Graduate,"Recent Employment, Not in Health"
New River,Practical Nursing,0,1,13,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"Recent Employment, Not in Health"
New River,Human Services,0,1,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
New River,Human Services,1,0,11,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,CERT,Recent Graduate,"Recent Employment, Not in Health"
New River,Nursing,0,1,14,10,4/6/2020,Floyd; Giles; Montgomery; Pulaski; Radford,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Emergency Medical Services,1,0,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Diagnostic Medical Sonogram,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Health Sciences,0,1,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Medical Laboratory Technology,1,0,18,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Medical Laboratory Technology,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Medical Laboratory Technology,1,0,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Veterinary Technology,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Physical Therapist Assistant,0,1,17,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Emergency Medical Services,0,1,33,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Health Information Technology,1,0,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Emergency Medical Services,0,1,44,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Massotherapy,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Nursing,1,0,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Veterinary Technology,1,0,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Nursing,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Massotherapy,1,0,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Nursing,0,1,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Substance Abuse Rehabilitation,0,1,19,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Massotherapy,0,1,23,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Diagnostic Medical Sonogram,1,0,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Emergency Medical Services,0,1,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Substance Abuse Rehabilitation,1,0,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Radiography,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Physical Therapist Assistant,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Dental Hygiene,1,0,17,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Health Information Technology,1,0,21,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Substance Abuse Rehabilitation,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Radiography,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Radiography,0,1,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Diagnostic Medical Sonogram,0,1,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Physical Therapist Assistant,0,1,19,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Emergency Medical Services,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Substance Abuse Rehabilitation,0,1,19,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Medical Laboratory Technology,1,0,17,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Health Sciences,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Health Information Technology,0,1,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Emergency Medical Services,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Health Information Technology,0,1,23,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Veterinary Technology,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Health Sciences,1,0,31,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Emergency Medical Services,0,1,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Health Sciences,0,1,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Dental Hygiene,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Emergency Medical Services,1,0,14,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Radiography,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Medical Laboratory Technology,0,1,40,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Medical Laboratory Technology,0,1,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Respiratory Therapy,0,1,19,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Occupational Therapist Assistant,0,1,25,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Emergency Medical Services,1,0,13,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Emergency Medical Services,1,0,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Dental Assisting,1,0,22,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CERT,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Respiratory Therapy,1,0,23,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Northern Virginia,Physical Therapist Assistant,1,0,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Health Information Technology,0,1,16,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Northern Virginia,Diagnostic Medical Sonogram,1,0,12,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Occupational Therapist Assistant,0,1,21,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,AAS,Recent Graduate,"Recent Employment, Not in Health"
Northern Virginia,Massotherapy,0,1,11,1186,4/6/2020,Alexandria; Arlington; Fairfax; Fairfax City; Falls Church; Loudoun; Manassas City; Manassas Park; Prince William,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
